-0,-0,-0,0,0,0,-0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0
-0,0,0,-0,0.12604,0,0,0,0,-0,-0,-0,0,-0,-0,-0,0,-0,-0,0
0,-0,0,-0,-0,0,-0,0,0,-0,-0,-0,-0,0,-0,0,-0,-0,0,0
-0,0,0,0,0,0,-0,-0,0,-0,-0,0,0,0,0,-0,-0,0,0,-0
-0,0,-0,-0,0,-0,-0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0
0,0,0,0,-0,-0,-0,-0,-0,0,0,0,0,-0,0,-0,-0,-0,0,0
-0,0,-0,-0,-0,-0,-0,0,0,0,0,-0,0,-0,0,-0,-0,-0,-0,0
-0,-0,-0,0,0,-0,0,0,0,0,0,0,0,-0,0,0,-0,0,0,-0
-0,0,0,-0,0,-0,0,0,0,0,-0,-0,0,-0,-0,-0,0,-0,-0,0
0,-0,0,0,-0,0,-0,-0,0,0,-0,-0,-0,-0,-0,-0,0,-0,0,0
-0,0,-0,-0,0,0,0,-0,0,0,-0,-0,0,0,0,-0,0,-0,-0,-0
-0,0,0,-0,0,0,0,-0,-0,-0,-0,0,0,0,-0,0.0027295,0,0,0,-0
0,0,0,-0,-0,0,-0,-0,-0,-0,0,0,0,0,0,-0,0,0,-0,0
-0,-0,-0,-0,-0,0,-0,0,0,0,0,-0,0,0,0,-0,0,-0,0,0
0,0,-0,-0,-0,0,-0,-0,0,-0,0,-0,0,-0,-0,-0,0,-0,-0,0
0,-0,-0,-0,-0,-0,-0,0,0,0,-0,-0,0,0,-0,-0,0,0,0,0
-0,0,0,-0,-0,0,-0,-0,0,0,0,0,0,-0,-0,-0,0,0,0,0
0,-0,-0,-0,0,-0,0,-0,-0,0,0,0,0,-0,-0,0.033322,0,-0,0,0
0,-0,-0,0,0,-0,0,0,-0,-0,0,-0,0,0,0,-0,0,-0,0,0.0079587
-0,0,0,-0,-0,0,-0,-0,0,-0,-0,-0,0,-0,0,-0,0,0,-0,0
0,0,-0,-0,-0,0,-0,-0,0,0,0,-0,0,0,0,-0,0,0,0,0
-0,0,-0,0,0,0,0,-0,0,-0,-0,-0,-0,-0,-0,0.020884,0,-0,0,-0
0,0,0,-0,-0,0,-0,-0,-0,0,0,-0,-0,-0,-0,-0,-0,-0,0,0
0,-0,-0,0,-0,0,-0,0,0,-0,0,0,0,0,-0,-0,-0,-0,-0,-0
0,-0,-0,-0,0,-0,0,0,-0,-0,0,-0,0,0,0,-0,-0,0,0,0
-0,-0,-0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,-0,-0,0,0
0,0,0,-0,-0,0,-0,-0,-0,0,0,-0,0,-0,0,-0,0,0,0,0
-0,0,-0,-0,0,-0,0,0,0,-0,0,0,0.027616,0,0,-0,-0,0,0,0
-0,-0,-0,-0,0.0044798,-0,0.0058963,-0,-0,0,0,0,0.013609,-0,0,-0,-0,0,0,0
-0,0,-0,0,0,0,-0,-0,-0,-0,-0,-0,-0,0,0,-0,-0,-0,0,0
-0,0,0,-0,0,-0,-0,-0,-0,-0,-0,-0,0,0,0,-0,-0,0,0,0
0,-0,-0,0,0,0,-0,-0,0,-0,-0,0,0,-0,0,-0,-0,0,-0,0
-0,-0,-0,-0,-0,0,0,0,0,0,-0,-0,0,0,0,-0,-0,0,0,-0
-0,-0,0,0,-0,0,-0,-0,0,0,-0,-0,0,-0,-0,0,0,-0,-0,0
0,-0,-0,-0,0,0,-0,0,-0,0,-0,-0,0,0,-0,-0,0,0,-0,-0
0,-0,0,-0,-0,-0,0,-0,0,0,-0,0,0,0,0,-0,0,0,0,-0
-0,0,0,0,0,-0,0,-0,0,0.00084552,-0,0,0,-0,0,-0,-0,-0,-0,0
-0,0,0,-0,0,0,-0,0,-0,0,0,-0,0,0,0,-0,-0,-0,-0,0
-0,0,0,-0,-0,-0,0,0,-0,0,0,-0,0,-0,0,0,0,-0,0,0
0,-0,0,0,-0,-0,-0,0,-0,-0,-0,-0,-0,0,0,-0,-0,-0,0,0
0,-0,-0,-0,0,-0,0,-0,0,0,-0,0,-0,0,-0,-0,0,0,0,0
